Age,Gender,Annual_Income,Employment_Status,Education_Level,Marital_Status,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,Loan_Status
46,Male,835493,Salaried,Graduate,Married,1,1044406,24,694,No,Urban,1
24,Male,917976,Unemployed,Not Graduate,Married,0,1503672,360,817,Yes,Rural,0
45,Female,1828550,Self-Employed,Graduate,Married,4,1575111,24,860,No,Urban,1
62,Female,1568006,Salaried,Graduate,Married,4,1354862,60,359,No,Urban,0
45,Female,628705,Salaried,Not Graduate,Single,4,762515,36,844,No,Urban,1
38,Female,452619,Salaried,Graduate,Single,0,428337,360,602,No,Rural,1
60,Male,756954,Salaried,Graduate,Single,2,1710626,12,543,No,Semiurban,0
28,Female,508766,Salaried,Graduate,Married,0,156745,180,506,Yes,Semiurban,1
59,Female,1911592,Self-Employed,Graduate,Married,1,1426036,240,674,Yes,Semiurban,1
60,Female,1858569,Salaried,Graduate,Married,3,645144,180,582,No,Urban,1
34,Male,1609096,Salaried,Not Graduate,Single,1,1044764,180,777,Yes,Urban,1
52,Male,257573,Salaried,Not Graduate,Single,1,351355,24,321,Yes,Semiurban,0
58,Male,1951756,Self-Employed,Graduate,Married,3,1446189,12,858,No,Rural,1
53,Male,419152,Self-Employed,Not Graduate,Single,4,1963938,120,648,No,Rural,0
43,Female,460435,Salaried,Graduate,Single,0,1859192,60,788,No,Rural,1
35,Male,308477,Unemployed,Graduate,Single,2,353561,120,557,Yes,Rural,0
53,Female,1446717,Unemployed,Not Graduate,Single,1,790018,24,346,No,Urban,0
45,Female,448530,Salaried,Graduate,Married,1,243899,36,326,No,Semiurban,0
37,Female,1813773,Salaried,Graduate,Single,2,998941,240,326,No,Rural,1
53,Female,1350475,Self-Employed,Graduate,Married,0,856951,240,696,No,Urban,1
22,Male,969472,Self-Employed,Graduate,Single,1,844415,24,444,No,Urban,0
34,Male,1783218,Unemployed,Not Graduate,Married,2,1667520,12,886,No,Urban,0
60,Male,490687,Self-Employed,Graduate,Married,1,1085603,240,821,No,Semiurban,1
60,Female,1741021,Self-Employed,Graduate,Single,4,842067,24,420,No,Urban,1
59,Female,1165197,Salaried,Graduate,Married,4,938805,180,761,No,Semiurban,1
26,Female,709603,Salaried,Graduate,Married,1,940987,36,681,Yes,Semiurban,1
26,Female,1496652,Salaried,Graduate,Single,1,422027,36,717,No,Semiurban,1
23,Female,564380,Salaried,Graduate,Married,4,298945,60,626,No,Semiurban,1
27,Male,1868350,Self-Employed,Not Graduate,Single,1,200694,60,690,No,Urban,1
28,Female,1981533,Self-Employed,Not Graduate,Married,0,1614932,180,596,No,Urban,1
62,Male,1330594,Self-Employed,Graduate,Single,0,1857977,360,383,No,Urban,0
35,Female,951125,Salaried,Graduate,Single,3,124975,360,445,No,Rural,1
49,Female,439385,Self-Employed,Graduate,Single,0,1978453,36,470,Yes,Rural,0
53,Male,1051626,Salaried,Not Graduate,Single,1,110666,360,633,No,Semiurban,1
50,Male,245790,Salaried,Not Graduate,Single,1,413021,180,723,No,Semiurban,1
59,Female,1083044,Self-Employed,Graduate,Married,2,1416725,36,608,No,Semiurban,0
47,Female,746543,Self-Employed,Not Graduate,Married,0,1852365,360,825,No,Semiurban,1
56,Female,1918693,Unemployed,Graduate,Single,4,1730589,360,868,No,Semiurban,1
49,Female,1370851,Salaried,Graduate,Married,4,192475,360,646,No,Rural,1
58,Male,1915797,Salaried,Graduate,Married,3,634765,12,601,No,Semiurban,1
53,Female,1460015,Salaried,Graduate,Married,2,1067114,360,646,No,Urban,1
57,Male,1209926,Salaried,Graduate,Single,4,936837,360,707,No,Semiurban,1
47,Female,1909448,Self-Employed,Graduate,Single,3,1604777,24,432,No,Urban,0
53,Male,468953,Self-Employed,Graduate,Married,0,1687899,60,405,No,Urban,0
24,Male,251894,Self-Employed,Graduate,Single,2,1786839,12,470,Yes,Urban,0
42,Female,1558277,Salaried,Graduate,Single,2,535705,240,549,No,Urban,1
22,Male,586048,Self-Employed,Graduate,Married,1,1761247,360,843,No,Semiurban,1
30,Female,1754592,Salaried,Graduate,Single,0,1542403,360,561,No,Semiurban,1
25,Male,429720,Self-Employed,Graduate,Single,2,1720425,24,793,No,Semiurban,1
30,Female,1620793,Salaried,Graduate,Single,3,1643479,360,543,No,Semiurban,0
53,Male,1719417,Salaried,Graduate,Single,4,368952,360,750,Yes,Semiurban,1
58,Female,1281960,Salaried,Graduate,Single,0,1132156,360,589,No,Rural,1
33,Female,1198966,Unemployed,Graduate,Married,0,1024556,60,562,No,Urban,0
51,Male,1679327,Salaried,Graduate,Single,2,173731,240,613,No,Urban,1
56,Male,981868,Salaried,Graduate,Single,2,404000,180,384,No,Rural,1
44,Male,1734433,Self-Employed,Not Graduate,Married,2,92898,240,714,Yes,Rural,1
35,Male,556245,Salaried,Graduate,Married,3,1777888,12,628,Yes,Semiurban,0
49,Female,172490,Salaried,Graduate,Single,1,1181366,360,344,No,Semiurban,0
28,Male,982307,Salaried,Graduate,Married,2,589515,120,632,No,Urban,1
25,Female,1692656,Salaried,Graduate,Single,1,1505552,240,764,No,Semiurban,1
49,Male,1990875,Unemployed,Graduate,Married,1,1369546,120,499,No,Urban,0
24,Female,755108,Self-Employed,Graduate,Single,0,1571267,60,500,Yes,Semiurban,0
32,Female,1560235,Salaried,Graduate,Married,4,411116,12,628,No,Semiurban,1
22,Female,421265,Unemployed,Not Graduate,Single,4,1968221,240,539,No,Urban,0
47,Female,151539,Salaried,Graduate,Married,3,1552224,360,882,No,Rural,1
51,Male,1608819,Salaried,Graduate,Single,3,1565788,24,658,No,Rural,1
56,Male,1588122,Salaried,Graduate,Single,4,501420,240,659,No,Semiurban,1
56,Female,462579,Salaried,Not Graduate,Single,4,451889,360,677,No,Rural,1
46,Male,665584,Salaried,Not Graduate,Married,0,667690,24,684,Yes,Semiurban,1
63,Male,213965,Unemployed,Graduate,Married,0,872590,12,764,No,Rural,0
47,Female,1713825,Self-Employed,Not Graduate,Single,4,518205,120,521,No,Rural,1
25,Male,1571768,Salaried,Graduate,Single,2,1638768,12,664,No,Urban,1
40,Male,1530642,Self-Employed,Not Graduate,Single,2,1223788,360,371,No,Rural,0
31,Male,1296375,Self-Employed,Not Graduate,Single,0,720756,120,539,No,Semiurban,1
30,Female,1292524,Unemployed,Graduate,Married,1,1090486,120,803,No,Urban,0
60,Male,1674631,Self-Employed,Not Graduate,Married,4,274978,180,713,No,Rural,1
58,Female,1341890,Salaried,Graduate,Married,3,1186045,180,426,Yes,Urban,0
26,Male,398099,Self-Employed,Graduate,Single,2,1676903,24,786,Yes,Rural,0
28,Male,1180065,Self-Employed,Graduate,Single,1,1849821,60,896,Yes,Semiurban,1
43,Male,945379,Self-Employed,Not Graduate,Married,2,1627198,36,826,No,Semiurban,1
46,Female,917610,Salaried,Graduate,Married,1,409140,12,547,Yes,Urban,1
63,Female,876826,Salaried,Graduate,Married,4,77268,120,781,No,Rural,1
32,Male,1957642,Salaried,Not Graduate,Married,4,114636,360,611,Yes,Rural,1
46,Female,1454397,Salaried,Graduate,Single,4,1907076,12,743,No,Urban,1
33,Male,1915752,Salaried,Graduate,Single,0,995751,60,582,No,Urban,1
60,Female,1509505,Self-Employed,Graduate,Single,1,1687985,360,301,No,Semiurban,0
38,Female,1056395,Salaried,Graduate,Married,3,435905,60,373,Yes,Urban,1
45,Male,1985515,Self-Employed,Graduate,Single,3,1842606,36,363,Yes,Rural,0
53,Male,1658764,Salaried,Graduate,Married,4,852717,360,646,No,Urban,1
60,Male,1881087,Unemployed,Not Graduate,Married,3,1723403,240,623,No,Semiurban,0
63,Male,1210194,Salaried,Not Graduate,Married,2,267975,36,538,No,Urban,1
32,Female,486430,Salaried,Graduate,Married,1,571471,120,696,No,Rural,1
64,Female,1476842,Self-Employed,Graduate,Married,1,1122712,180,636,No,Urban,1
56,Female,812714,Self-Employed,Graduate,Single,1,1027882,240,640,Yes,Urban,0
24,Male,760724,Unemployed,Graduate,Single,2,1529579,36,578,No,Urban,0
25,Male,360448,Salaried,Graduate,Single,0,1647289,180,652,No,Semiurban,1
57,Female,1120278,Salaried,Graduate,Married,2,1586793,240,762,Yes,Semiurban,0
28,Male,645919,Unemployed,Not Graduate,Single,1,593249,180,761,No,Semiurban,0
62,Female,1334685,Salaried,Graduate,Married,1,1263091,120,592,No,Semiurban,1
48,Female,1227209,Self-Employed,Graduate,Single,1,1379543,360,706,No,Rural,1
51,Female,960927,Salaried,Not Graduate,Married,3,387553,24,461,Yes,Rural,1
29,Female,1000982,Salaried,Graduate,Married,0,1693987,360,802,No,Semiurban,1
49,Female,362456,Salaried,Graduate,Single,2,154249,180,747,No,Semiurban,1
34,Male,1497203,Salaried,Graduate,Married,1,1124428,360,754,Yes,Semiurban,1
60,Male,525325,Self-Employed,Graduate,Single,4,1136111,120,564,Yes,Urban,0
61,Male,616589,Unemployed,Not Graduate,Single,0,1629868,36,431,No,Rural,0
42,Female,446213,Salaried,Graduate,Single,4,1597824,12,419,No,Urban,0
31,Female,1337018,Self-Employed,Not Graduate,Married,0,1257471,36,518,No,Semiurban,0
43,Female,1842737,Salaried,Not Graduate,Married,1,679201,360,716,No,Rural,1
21,Female,1053275,Salaried,Not Graduate,Married,0,1939094,60,804,No,Semiurban,1
57,Male,1270523,Salaried,Not Graduate,Married,0,1347984,36,599,No,Urban,1
41,Male,320205,Unemployed,Graduate,Single,1,57131,24,408,No,Rural,0
46,Female,1949971,Self-Employed,Graduate,Married,4,788592,120,537,No,Urban,0
56,Female,1294337,Self-Employed,Graduate,Single,4,1910657,180,592,No,Rural,0
43,Female,1574473,Self-Employed,Graduate,Single,3,1758035,60,878,No,Semiurban,1
21,Male,1068196,Self-Employed,Not Graduate,Married,4,1542598,120,486,Yes,Rural,0
60,Male,1751790,Unemployed,Graduate,Married,4,1523363,120,335,No,Urban,0
35,Male,1303276,Self-Employed,Not Graduate,Single,0,604868,180,860,No,Urban,1
41,Female,1534704,Unemployed,Not Graduate,Married,3,688451,240,555,No,Urban,0
29,Female,1635182,Salaried,Not Graduate,Single,1,1192776,36,734,No,Urban,1
29,Male,723881,Salaried,Not Graduate,Married,1,131118,12,307,No,Semiurban,0
30,Female,1168454,Salaried,Graduate,Married,2,1649333,240,477,No,Urban,1
46,Male,155209,Salaried,Graduate,Single,3,1950187,60,541,No,Semiurban,0
61,Female,1849564,Self-Employed,Graduate,Single,0,598524,180,340,No,Rural,1
55,Male,549749,Salaried,Graduate,Single,2,335574,24,656,Yes,Urban,1
45,Female,1809461,Self-Employed,Graduate,Married,2,1929415,24,412,No,Rural,0
46,Male,1467931,Salaried,Not Graduate,Married,1,1791884,12,465,No,Rural,1
31,Male,1208503,Salaried,Not Graduate,Married,4,133299,12,803,No,Semiurban,1
58,Male,1931399,Salaried,Graduate,Single,0,1475216,36,377,No,Urban,0
22,Male,791621,Unemployed,Graduate,Single,3,1967573,24,495,No,Semiurban,0
27,Male,1354242,Salaried,Graduate,Married,2,1549159,60,701,No,Urban,1
38,Male,880212,Salaried,Graduate,Single,0,743540,360,363,Yes,Rural,0
47,Female,1407361,Self-Employed,Graduate,Married,1,1758588,180,724,No,Semiurban,1
54,Female,488526,Self-Employed,Graduate,Single,2,646658,12,341,Yes,Urban,0
47,Female,289005,Salaried,Graduate,Married,2,1463475,12,672,No,Rural,1
37,Male,1826644,Salaried,Graduate,Married,1,531239,12,605,Yes,Semiurban,1
63,Male,1179661,Salaried,Graduate,Married,1,177845,360,508,No,Semiurban,1
64,Female,1763560,Unemployed,Graduate,Single,1,758636,180,766,Yes,Semiurban,1
44,Male,346521,Salaried,Graduate,Single,0,1834164,60,603,No,Semiurban,0
45,Male,1528336,Salaried,Graduate,Married,0,689340,24,884,No,Rural,1
27,Male,1073593,Salaried,Graduate,Married,0,1232303,360,691,Yes,Rural,1
26,Male,599764,Salaried,Not Graduate,Married,4,500968,360,452,No,Rural,0
44,Male,1355771,Self-Employed,Graduate,Married,2,680025,240,661,No,Rural,1
53,Female,1599589,Salaried,Graduate,Married,0,1591410,60,563,No,Urban,1
49,Female,1248589,Salaried,Not Graduate,Married,4,1277318,180,515,No,Rural,0
63,Female,551562,Salaried,Graduate,Single,2,1234920,60,842,No,Semiurban,1
42,Female,366486,Salaried,Not Graduate,Single,0,1719292,36,823,No,Semiurban,0
46,Female,576888,Salaried,Graduate,Single,1,349615,240,493,No,Semiurban,1
48,Male,1609445,Self-Employed,Graduate,Single,3,1147338,180,326,No,Semiurban,0
41,Male,985988,Self-Employed,Graduate,Married,0,989019,240,345,No,Urban,0
27,Male,1060155,Unemployed,Graduate,Married,3,215379,240,357,No,Semiurban,0
37,Male,1962214,Self-Employed,Graduate,Married,0,823481,12,312,No,Semiurban,1
40,Female,700428,Self-Employed,Graduate,Single,1,1046185,24,348,Yes,Semiurban,0
61,Female,413328,Salaried,Graduate,Single,3,723346,240,393,No,Rural,1
40,Female,1626285,Self-Employed,Graduate,Married,4,396768,36,883,No,Rural,1
42,Male,1878782,Self-Employed,Graduate,Single,1,382744,36,750,No,Urban,1
48,Female,261361,Self-Employed,Graduate,Single,3,1997100,180,678,Yes,Urban,0
60,Male,1876131,Salaried,Graduate,Married,3,692624,120,309,Yes,Urban,1
27,Female,942038,Salaried,Graduate,Married,1,1607585,360,815,No,Semiurban,1
21,Female,547172,Self-Employed,Graduate,Married,1,1415608,12,523,No,Urban,0
52,Male,1215131,Self-Employed,Not Graduate,Single,1,1055236,24,680,No,Rural,1
33,Male,1722789,Unemployed,Graduate,Married,2,1241251,24,840,No,Rural,1
50,Female,764673,Salaried,Graduate,Married,4,380168,24,601,Yes,Rural,1
43,Female,1610482,Salaried,Graduate,Married,0,1189304,360,502,No,Semiurban,1
39,Male,1519222,Salaried,Graduate,Single,3,865329,180,888,No,Semiurban,1
52,Female,405658,Self-Employed,Not Graduate,Single,0,724162,12,870,No,Urban,1
50,Female,1640641,Salaried,Graduate,Married,1,197483,240,495,No,Urban,1
49,Male,1880283,Salaried,Graduate,Married,4,110399,240,621,Yes,Urban,1
49,Female,904085,Unemployed,Graduate,Single,4,276274,180,717,Yes,Urban,1
50,Male,253844,Salaried,Not Graduate,Single,2,1598303,24,641,No,Semiurban,0
36,Female,1289897,Self-Employed,Graduate,Married,1,110692,360,688,No,Rural,1
60,Male,985488,Salaried,Not Graduate,Single,3,1766706,240,308,No,Semiurban,0
39,Female,1917787,Self-Employed,Not Graduate,Married,2,123513,60,831,Yes,Urban,1
38,Male,248234,Self-Employed,Graduate,Married,1,540783,60,448,Yes,Semiurban,0
21,Female,624718,Unemployed,Not Graduate,Single,2,1485761,360,682,No,Rural,0
34,Male,901993,Unemployed,Graduate,Married,0,1551221,360,828,No,Semiurban,1
22,Female,1148922,Salaried,Not Graduate,Married,1,251157,12,311,No,Rural,0
48,Female,875571,Salaried,Graduate,Single,3,987841,24,775,Yes,Urban,1
50,Female,978282,Salaried,Graduate,Married,3,405045,180,893,No,Semiurban,1
58,Female,621761,Self-Employed,Graduate,Single,1,1840117,360,878,No,Urban,0
24,Female,1488563,Self-Employed,Not Graduate,Married,2,818693,360,352,No,Urban,0
21,Female,474464,Salaried,Graduate,Married,4,1254155,120,735,No,Rural,1
28,Female,704081,Self-Employed,Graduate,Single,1,633884,360,505,No,Rural,1
49,Female,1171911,Salaried,Graduate,Single,3,120509,120,353,No,Urban,1
59,Female,1871793,Self-Employed,Graduate,Single,0,582724,120,879,Yes,Rural,1
23,Male,1218203,Unemployed,Graduate,Single,3,60086,60,789,No,Rural,1
52,Male,1522542,Salaried,Graduate,Single,4,1050780,180,643,No,Urban,1
30,Female,627317,Salaried,Graduate,Single,3,403198,120,468,No,Urban,1
30,Male,1421209,Salaried,Graduate,Married,4,1511643,24,460,No,Rural,0
39,Female,1119752,Self-Employed,Graduate,Single,1,876164,24,826,No,Urban,1
54,Female,467942,Salaried,Graduate,Married,3,965360,120,826,No,Urban,1
53,Male,1947304,Salaried,Graduate,Single,2,1355720,36,586,No,Rural,1
43,Female,1898052,Salaried,Not Graduate,Married,2,276562,120,711,Yes,Semiurban,1
48,Female,487462,Salaried,Graduate,Married,3,1100321,36,821,No,Semiurban,1
52,Male,1564906,Salaried,Not Graduate,Single,3,849129,12,868,No,Urban,1
27,Male,1981055,Self-Employed,Not Graduate,Married,0,535685,12,498,Yes,Rural,1
49,Female,500046,Salaried,Graduate,Married,3,1102455,24,460,No,Urban,0
28,Male,571773,Self-Employed,Graduate,Married,0,266769,180,688,Yes,Rural,1
21,Male,483478,Self-Employed,Not Graduate,Single,0,723859,60,773,No,Urban,1
23,Female,618379,Salaried,Graduate,Single,0,793537,180,680,Yes,Urban,1
44,Male,518863,Salaried,Graduate,Married,0,1788971,24,891,No,Rural,1
43,Male,1321675,Self-Employed,Graduate,Single,1,1960232,24,423,No,Urban,0
28,Female,883362,Unemployed,Graduate,Single,2,1474089,180,371,No,Semiurban,0
57,Male,847974,Salaried,Not Graduate,Married,0,1437244,60,467,Yes,Semiurban,0
23,Male,1473440,Salaried,Graduate,Married,2,1449726,24,583,Yes,Rural,1
53,Female,1518328,Salaried,Graduate,Single,0,873681,240,793,No,Urban,1
48,Female,257449,Self-Employed,Graduate,Single,2,467065,240,335,No,Semiurban,0
28,Female,1301404,Salaried,Graduate,Single,3,1066737,60,474,No,Rural,0
54,Male,1325189,Salaried,Graduate,Married,3,778669,24,498,Yes,Rural,0
55,Female,222095,Self-Employed,Graduate,Single,2,1331276,240,415,No,Rural,0
52,Female,780212,Self-Employed,Not Graduate,Single,0,341220,12,614,Yes,Semiurban,1
44,Male,1676486,Salaried,Graduate,Single,1,775483,36,519,No,Semiurban,1
34,Female,770740,Salaried,Not Graduate,Married,2,738484,24,877,No,Semiurban,1
52,Female,237593,Self-Employed,Graduate,Married,4,721147,36,433,No,Semiurban,0
63,Female,841252,Salaried,Graduate,Married,1,1938470,120,421,No,Urban,0
36,Female,1537962,Salaried,Graduate,Single,4,398128,240,720,No,Semiurban,1
24,Male,1052473,Self-Employed,Graduate,Single,2,1169611,24,791,No,Rural,1
57,Female,276202,Salaried,Graduate,Married,0,1102417,12,898,No,Urban,1
41,Female,227606,Self-Employed,Graduate,Single,4,1405610,60,588,No,Semiurban,0
34,Male,1322345,Unemployed,Not Graduate,Single,2,1488447,12,352,No,Urban,0
51,Female,268542,Salaried,Not Graduate,Single,1,599690,36,504,No,Rural,0
38,Male,1567158,Salaried,Graduate,Married,0,1873957,60,647,Yes,Semiurban,1
27,Male,1985932,Self-Employed,Graduate,Single,4,423857,12,350,Yes,Urban,0
30,Male,725610,Self-Employed,Graduate,Single,2,1056095,12,339,Yes,Semiurban,0
27,Female,1356126,Unemployed,Graduate,Married,0,1466083,12,549,Yes,Urban,0
53,Male,1793906,Self-Employed,Graduate,Single,0,1820137,180,517,Yes,Urban,0
43,Male,1769282,Salaried,Graduate,Married,3,147807,360,478,No,Rural,1
41,Male,605433,Self-Employed,Not Graduate,Single,0,859669,60,850,Yes,Rural,1
39,Female,774987,Salaried,Not Graduate,Married,2,1272636,12,482,No,Semiurban,0
39,Female,240140,Salaried,Graduate,Married,1,1585595,360,463,No,Semiurban,0
56,Female,1665554,Salaried,Graduate,Single,3,257382,240,676,Yes,Urban,1
49,Female,1734645,Salaried,Graduate,Single,2,443769,240,796,Yes,Rural,1
38,Female,1597307,Self-Employed,Not Graduate,Married,2,719220,12,896,Yes,Rural,1
22,Female,1578078,Salaried,Graduate,Single,2,664727,36,760,Yes,Urban,1
21,Female,1496853,Salaried,Graduate,Married,4,1367765,12,773,No,Rural,1
25,Male,1296204,Salaried,Not Graduate,Single,4,387060,240,336,No,Rural,0
40,Male,1799810,Self-Employed,Graduate,Single,1,106435,12,898,Yes,Urban,1
31,Male,1283634,Self-Employed,Graduate,Single,2,148453,120,618,No,Semiurban,1
62,Male,631799,Salaried,Graduate,Single,4,1655125,360,854,Yes,Semiurban,1
22,Female,1350118,Salaried,Graduate,Married,4,1344325,60,711,No,Semiurban,1
23,Male,1503849,Salaried,Graduate,Married,4,570848,120,655,No,Urban,1
43,Male,1469251,Unemployed,Graduate,Single,1,1101429,360,528,No,Semiurban,0
32,Male,1497758,Self-Employed,Graduate,Single,1,1698528,360,563,No,Urban,1
40,Male,1548659,Salaried,Graduate,Single,2,160884,180,786,Yes,Urban,1
25,Female,192674,Self-Employed,Not Graduate,Single,3,98022,36,860,No,Rural,1
57,Female,277572,Salaried,Graduate,Single,2,1494528,360,651,No,Rural,0
58,Female,1948594,Self-Employed,Graduate,Married,4,345868,120,741,No,Semiurban,1
50,Male,1674268,Salaried,Graduate,Married,4,847872,180,758,Yes,Urban,1
29,Female,441975,Salaried,Not Graduate,Single,0,1955724,24,324,No,Semiurban,0
54,Male,731462,Salaried,Not Graduate,Married,2,473500,60,430,No,Semiurban,1
64,Female,1996287,Salaried,Graduate,Married,4,1205487,12,669,No,Rural,1
55,Female,581436,Unemployed,Graduate,Single,4,1503438,120,735,Yes,Semiurban,0
42,Female,595935,Salaried,Not Graduate,Married,3,1576357,120,523,No,Semiurban,0
64,Female,930296,Self-Employed,Graduate,Married,0,135694,12,651,Yes,Rural,1
44,Female,1251627,Self-Employed,Graduate,Married,2,457558,12,784,No,Semiurban,1
37,Male,1401661,Salaried,Not Graduate,Married,1,1595109,36,496,No,Semiurban,0
30,Female,1517372,Salaried,Graduate,Single,2,1819556,120,408,No,Urban,1
50,Male,1264100,Salaried,Not Graduate,Married,2,245333,120,519,No,Semiurban,1
43,Male,1674728,Self-Employed,Not Graduate,Married,3,1357580,240,618,No,Rural,1
52,Male,418614,Salaried,Graduate,Married,2,1095901,360,381,No,Rural,0
37,Male,1659390,Salaried,Not Graduate,Single,3,445151,24,836,Yes,Urban,1
37,Male,667733,Salaried,Not Graduate,Married,3,539218,240,731,No,Rural,1
